Alloy,Finish,Length,Weight,Tolerances,GD_T,Order_Quantity,LME_price,Customer_Category,Lead_Time_weeks,Quote_Price_SEK,Quote_Date,Profile_Name,Profile_Complexity,Manufacturing_Difficulty,LME_MA_7,LME_Lag_1
0.0,6.0,31.2,1.1,0.069,0.0,121752,3.78,2.0,5.0,2.38,2025-11-04,3.087997768086914,1.4498069385250267,2,3.517142857142857,3.4
2.0,5.0,32.3,0.949,0.148,2.0,100138,3.8,3.0,3.0,3.01,2025-11-04,3.041944162037055,0.673639497679752,1,3.5628571428571427,3.78
2.0,2.0,23.3,1.114,0.081,0.0,68090,2.73,1.0,2.0,3.46,2025-11-04,3.013266410547321,0.5620901883796969,2,3.478571428571428,3.8
4.0,3.0,35.2,0.933,0.12,0.0,127719,4.09,3.0,3.0,2.64,2025-11-04,2.9937236900826454,1.459407470462398,2,3.571428571428572,2.73
0.0,5.0,29.8,1.09,0.055,1.0,141498,2.84,2.0,11.0,2.48,2025-11-05,2.9550344537328104,1.994404475624211,3,3.505714285714286,4.09
4.0,0.0,33.4,1.651,0.174,2.0,55404,2.57,3.0,7.0,3.61,2025-11-05,3.043530945336403,1.9572956544330768,1,3.315714285714286,2.84
4.0,0.0,21.2,1.444,0.134,0.0,99144,3.41,1.0,10.0,2.86,2025-11-05,3.046009221581059,1.9895250933607773,2,3.317142857142857,2.57
5.0,5.0,27.7,0.931,0.071,0.0,66850,3.92,1.0,11.0,3.67,2025-11-05,3.046009221581059,0.5643629112477818,2,3.337142857142857,3.41
1.0,2.0,17.1,1.309,0.108,2.0,91773,2.96,3.0,7.05,3.08,2025-11-05,2.9937236900826454,1.662379638514822,1,3.217142857142857,3.92
1.0,5.0,38.4,0.901,0.164,2.0,75469,2.88,1.0,6.0,3.54,2025-11-05,3.0648188372108853,0.6109106355585308,3,3.2385714285714284,2.96
3.0,4.0,30.8,1.187,0.123,0.0,133611,3.46,0.0,3.0,2.33,2025-11-05,3.011032233730564,0.787419799885641,1,3.148571428571429,2.88
4.0,6.0,20.0,1.499,0.15,1.0,157880,3.45,0.0,11.0,1.82,2025-11-05,3.012852579287133,1.9030576956375198,1,3.2357142857142853,3.46
3.0,7.0,15.9,1.681,0.12,2.0,61599,4.01,2.0,7.0,3.9,2025-11-07,3.013266410547321,1.4468881562692453,3,3.4414285714285717,3.45
3.0,6.0,37.9,1.559,0.135,2.0,78960,3.66,1.0,2.0,3.69,2025-11-07,3.014675390930565,1.6220606568452038,2,3.4771428571428573,4.01
0.0,1.0,34.4,1.019,0.067,0.0,81992,3.55,3.0,10.0,3.2,2025-11-07,2.99752,0.8727151921397591,2,3.424285714285715,3.66
1.0,5.0,28.9,1.026,0.09,2.0,80297,3.54,0.0,7.61,3.23,2025-11-07,3.087997768086914,1.5955887136490474,1,3.507142857142857,3.55
4.0,6.0,19.7,1.063,0.082,1.0,43276,2.8,0.0,11.0,4.02,2025-11-07,3.1466564880282992,1.4871609840425692,2,3.495714285714286,3.54
3.0,2.0,36.3,1.399,0.177,1.0,130944,3.11,2.0,8.0,2.48,2025-11-07,3.0962788541735726,1.9376361259736785,1,3.4457142857142857,2.8
1.0,7.0,34.3,1.084,0.114,0.0,56374,4.03,2.0,12.0,3.92,2025-11-08,2.9637103005195686,0.6323656488963587,3,3.528571428571429,3.11
3.0,5.0,38.3,1.257,0.152,0.0,75633,3.16,1.0,3.0,3.79,2025-11-09,3.026463940914762,0.5893386335990264,1,3.407142857142857,4.03
5.0,2.0,17.8,1.722,0.1,2.0,126689,3.49,3.0,3.0,2.3,2025-11-10,2.971753113841859,1.3532252518593595,2,3.382857142857143,3.16
2.0,1.0,17.1,1.143,0.183,0.0,69084,3.43,2.0,12.0,3.44,2025-11-10,3.0820983132609805,1.6608763204312758,3,3.3657142857142857,3.49
4.0,3.0,30.1,1.363,0.184,0.0,156781,3.98,2.0,3.0,1.69,2025-11-10,3.011032233730564,1.756224099607222,2,3.4285714285714284,3.43
3.0,5.0,36.9,0.922,0.134,2.0,51913,2.56,2.0,9.0,3.62,2025-11-11,3.10689643256313,1.1512235677290916,2,3.394285714285714,3.98
0.0,2.0,27.7,1.59,0.139,1.0,56443,3.88,1.0,4.0,3.73,2025-11-12,3.012490712924881,1.4142423134061566,1,3.5042857142857144,2.56
4.0,3.0,25.6,1.71,0.138,1.0,55397,3.86,0.0,8.0,4.12,2025-11-12,2.937517715389649,1.1278962132368853,2,3.48,3.88
3.0,7.0,28.8,1.218,0.076,2.0,94670,3.07,3.0,7.0,2.96,2025-11-13,3.087997768086914,1.4283363177352324,1,3.467142857142857,3.86
4.0,2.0,23.2,0.887,0.05,2.0,99588,2.87,0.0,11.0,2.93,2025-11-13,3.0831076548036767,1.766303274464498,3,3.378571428571429,3.07
0.0,3.0,30.4,0.867,0.087,2.0,75754,3.77,0.0,5.88,3.35,2025-11-14,3.1117428131408658,1.000249899491753,3,3.427142857142857,2.87
0.0,4.0,21.5,1.31,0.121,0.0,155478,2.67,3.0,2.0,2.02,2025-11-14,3.062259065444224,0.8781733022943385,2,3.24,3.77
0.0,4.0,33.8,1.332,0.062,2.0,104533,3.32,2.0,8.0,3.22,2025-11-14,2.9637103005195686,1.0863051587139294,1,3.3485714285714288,2.67
2.0,6.0,19.3,1.53,0.106,2.0,106629,3.71,3.0,9.0,2.81,2025-11-15,3.021062726997556,0.8763197228491414,1,3.3242857142857143,3.32
0.0,6.0,18.2,1.209,0.144,2.0,100522,3.7,1.0,2.0,2.65,2025-11-15,3.046009221581059,0.8136404667544551,3,3.301428571428571,3.71
4.0,3.0,24.2,1.043,0.054,1.0,61104,3.7,1.0,10.0,3.86,2025-11-16,2.994224845840621,1.7671359267428217,2,3.391428571428571,3.7
1.0,6.0,27.4,0.853,0.131,2.0,80570,3.66,3.0,2.0,3.35,2025-11-16,3.0280315598013106,0.8824361925243343,1,3.5042857142857144,3.7
1.0,2.0,27.4,1.063,0.059,1.0,144258,3.93,2.0,4.0,2.36,2025-11-16,3.0280315598013106,1.015925372040292,1,3.5271428571428567,3.66
2.0,0.0,32.8,1.664,0.059,2.0,138853,2.69,1.0,10.0,2.22,2025-11-18,2.9937236900826454,0.6309754785523908,1,3.53,3.93
5.0,3.0,23.6,1.031,0.097,2.0,36180,4.01,2.0,7.11,4.13,2025-11-18,3.034301951522985,1.6896094567958864,2,3.628571428571429,2.69
1.0,2.0,16.5,1.276,0.085,1.0,66085,2.87,3.0,3.0,3.7,2025-11-19,3.10689643256313,1.7045807981459329,3,3.5085714285714285,4.01
3.0,5.0,21.0,1.519,0.142,0.0,91259,2.78,2.0,7.0,3.34,2025-11-20,2.994224845840621,1.7273489662447006,1,3.377142857142857,2.87
1.0,5.0,25.1,0.89,0.163,2.0,135735,3.72,2.0,11.0,2.45,2025-11-21,3.0831076548036767,1.0875223750771434,2,3.38,2.78
1.0,4.0,22.0,1.28,0.165,0.0,121216,3.17,3.0,9.0,2.59,2025-11-21,3.012490712924881,0.8770583645086887,2,3.31,3.72
0.0,7.0,24.8,1.647,0.151,2.0,54698,3.48,0.0,10.0,3.99,2025-11-21,3.0280315598013106,0.6424909278060793,1,3.245714285714286,3.17
3.0,7.0,19.2,1.114,0.112,2.0,63288,3.37,2.0,4.0,3.76,2025-11-21,3.046009221581059,0.9063025811720536,3,3.3428571428571425,3.48
2.0,1.0,25.6,1.446,0.111,0.0,46645,2.69,3.0,4.0,4.23,2025-11-22,3.044509155857308,1.7140707741521342,3,3.1542857142857144,3.37
2.0,0.0,29.3,1.206,0.101,2.0,78418,2.85,1.0,2.0,3.63,2025-11-23,3.044509155857308,0.8936367409909982,2,3.151428571428572,2.69
2.0,3.0,27.9,1.538,0.085,1.0,60947,3.65,1.0,7.2,3.66,2025-11-23,3.013266410547321,1.11463862157779,3,3.275714285714286,2.85
3.0,2.0,38.8,1.463,0.164,2.0,126999,2.57,0.0,10.0,2.69,2025-11-23,2.937517715389649,1.41368219578815,3,3.111428571428572,3.65
3.0,6.0,34.1,1.714,0.073,0.0,56924,3.09,3.0,7.89,3.99,2025-11-23,3.034301951522985,0.7736438780866748,2,3.1,2.57
5.0,5.0,32.5,1.576,0.094,2.0,56830,2.56,0.0,11.0,3.61,2025-11-24,3.0962788541735726,0.904214949650852,1,2.9685714285714284,3.09
2.0,7.0,25.7,1.726,0.093,2.0,100345,3.38,3.0,4.0,3.02,2025-11-24,3.044509155857308,0.7336909914785366,1,2.97,2.56
2.0,3.0,30.9,0.851,0.062,0.0,44966,3.92,3.0,9.0,3.87,2025-11-24,3.09652277694896,1.6867045407993073,3,3.145714285714285,3.38
0.0,3.0,16.4,1.219,0.081,0.0,96045,3.34,0.0,5.0,3.1,2025-11-25,3.0154098177212205,1.1300055291121114,2,3.2157142857142853,3.92
0.0,1.0,18.4,1.51,0.084,1.0,72464,2.88,2.0,3.0,3.68,2025-11-25,2.9550344537328104,1.682297090679108,2,3.105714285714285,3.34
1.0,1.0,38.7,1.598,0.09,0.0,110352,2.57,0.0,12.0,2.78,2025-11-25,3.013266410547321,0.5677876548204609,2,3.105714285714285,2.88
3.0,1.0,19.2,1.33,0.097,0.0,100669,4.01,0.0,2.0,2.98,2025-11-25,3.1074473460558387,1.7086927201110695,1,3.2371428571428567,2.57
3.0,4.0,25.4,0.849,0.12,0.0,145312,3.39,3.0,5.51,1.88,2025-11-26,2.8482505569999232,1.471051227847262,1,3.355714285714285,4.01
0.0,7.0,32.6,1.697,0.187,0.0,126646,2.79,2.0,7.0,2.42,2025-11-26,3.07952790794112,0.5223449042336121,2,3.271428571428572,3.39
4.0,4.0,30.6,0.947,0.052,1.0,82133,3.73,2.0,8.0,3.38,2025-11-26,2.9999795939529976,1.694293182520302,1,3.244285714285714,2.79
2.0,6.0,29.1,1.727,0.13,1.0,92963,3.75,1.0,12.0,3.49,2025-11-27,2.941214429166024,1.6495185381875737,2,3.3028571428571425,3.73
1.0,2.0,19.8,1.321,0.052,2.0,52404,3.07,3.0,12.0,3.71,2025-11-27,3.1120282297979407,1.0974920100592789,1,3.33,3.75
2.0,5.0,27.8,1.602,0.166,0.0,118546,2.63,3.0,10.0,2.82,2025-11-28,2.994224845840621,0.501585763523057,2,3.3385714285714285,3.07
0.0,1.0,23.6,0.878,0.187,1.0,160653,2.97,1.0,6.59,1.91,2025-11-28,3.07952790794112,1.4052773558055516,1,3.19,2.63
2.0,6.0,23.8,1.089,0.068,2.0,139623,3.32,3.0,11.0,2.46,2025-11-28,3.2014768663798443,1.3005104939824326,2,3.18,2.97
4.0,0.0,27.2,1.246,0.106,1.0,44491,3.71,1.0,2.0,3.96,2025-11-28,3.022545908717656,1.6815831849769909,1,3.3114285714285714,3.32
2.0,5.0,21.3,1.3735,0.165,2.0,123338,4.0,0.0,7.0,2.59,2025-11-29,3.037531183193787,1.7393597939596541,2,3.3500000000000005,3.71
4.0,4.0,20.4,1.201,0.182,0.0,48759,3.26,2.0,9.0,3.99,2025-11-29,3.0831076548036767,0.6043875204197002,1,3.28,4.0
0.0,7.0,38.1,1.54,0.138,0.0,156657,2.65,2.0,7.0,1.95,2025-11-29,3.1466564880282992,1.8872677422816748,2,3.22,3.26
4.0,1.0,18.4,1.205,0.12,0.0,45803,4.04,2.0,12.0,3.87,2025-11-29,2.99752,1.7961096956541107,1,3.4214285714285717,2.65
3.0,1.0,16.0,1.587,0.156,1.0,142400,3.9,0.0,3.0,2.21,2025-11-30,3.0115077099347927,0.8384156731987399,3,3.5542857142857143,4.04
0.0,6.0,35.6,1.496,0.09,2.0,139406,4.1,2.0,11.0,2.22,2025-11-30,3.012852579287133,1.1372394513860253,1,3.665714285714285,3.9
3.0,0.0,36.2,1.513,0.143,1.0,44605,3.29,2.0,8.0,3.79,2025-11-30,3.044509155857308,0.9713604212247172,1,3.605714285714285,4.1
0.0,5.0,17.6,1.593,0.157,2.0,118081,2.64,3.0,5.0,2.53,2025-11-30,2.99752,1.3808784224222292,3,3.4114285714285715,3.29
3.0,2.0,30.7,1.164,0.136,0.0,34313,3.21,1.0,10.0,3.96,2025-12-01,3.1117428131408658,1.6075529443425909,1,3.404285714285714,2.64
1.0,0.0,20.6,1.707,0.128,2.0,50006,3.26,3.0,12.0,4.11,2025-12-01,3.0820983132609805,1.6556487821599957,3,3.4914285714285715,3.21
5.0,5.0,36.4,0.92,0.186,0.0,88018,3.57,3.0,2.0,2.95,2025-12-01,3.022295187311776,0.5805272412119038,2,3.424285714285714,3.26
2.0,3.0,16.1,1.302,0.06,2.0,136620,3.26,0.0,10.0,2.09,2025-12-02,2.9999795939529976,1.4158677704072735,3,3.3328571428571427,3.57
2.0,5.0,28.3,1.105,0.167,2.0,97222,2.7,0.0,6.0,3.04,2025-12-02,3.013266410547321,1.1224891544822007,3,3.132857142857143,3.26
5.0,1.0,16.6,1.027,0.152,2.0,54559,2.93,0.0,11.0,4.08,2025-12-02,3.034301951522985,0.6884935694149565,3,3.0814285714285714,2.7
1.0,0.0,38.4,1.422,0.083,0.0,42018,2.97,2.0,6.0,4.04,2025-12-02,3.043530945336403,1.133662834216755,1,3.128571428571429,2.93
4.0,0.0,19.5,1.528,0.099,1.0,137590,3.09,3.0,11.0,2.14,2025-12-03,2.8745017071655603,1.2105586359742762,1,3.111428571428572,2.97
4.0,2.0,18.0,1.491,0.069,0.0,75268,3.25,3.0,12.0,3.74,2025-12-03,3.026463940914762,1.3592513464467544,1,3.11,3.09
0.0,5.0,25.5,1.106,0.061,0.0,141845,3.21,1.0,7.03,2.0,2025-12-03,3.1117428131408658,1.4657392888849752,2,3.0585714285714287,3.25
3.0,3.0,20.6,1.222,0.169,2.0,103656,2.97,1.0,7.0,2.6,2025-12-03,2.9604674090272924,1.4727720213960653,2,3.0171428571428573,3.21
4.0,3.0,30.8,1.242,0.182,1.0,119140,3.14,3.0,5.0,2.89,2025-12-03,3.1466564880282992,1.1006002102664894,2,3.0800000000000005,2.97
0.0,6.0,29.6,1.267,0.052,2.0,133146,3.89,1.0,3.0,2.27,2025-12-04,2.9604674090272924,1.987697463267847,3,3.217142857142857,3.14
5.0,7.0,29.8,1.163,0.195,1.0,64634,3.96,3.0,12.0,3.45,2025-12-04,3.044509155857308,0.9696693915380139,2,3.358571428571429,3.89
1.0,7.0,16.9,1.304,0.192,1.0,70390,3.75,0.0,3.0,3.57,2025-12-05,3.0962788541735726,0.8708482357920007,3,3.4528571428571437,3.96
2.0,4.0,24.2,1.718,0.127,0.0,145730,2.83,0.0,6.0,2.2,2025-12-05,3.09652277694896,0.6585582156646568,2,3.392857142857143,3.75
4.0,5.0,21.7,0.971,0.064,1.0,61783,3.12,2.0,8.0,3.52,2025-12-05,3.0025806634131804,0.9029814278789439,3,3.38,2.83
2.0,5.0,31.2,1.049,0.186,0.0,141021,3.03,1.0,7.0,2.13,2025-12-07,3.044509155857308,1.5410890268934792,2,3.3885714285714283,3.12
4.0,0.0,17.1,1.212,0.075,1.0,60238,2.58,0.0,6.0,3.91,2025-12-07,2.8482505569999232,1.3730110493212424,3,3.3085714285714287,3.03
1.0,2.0,23.5,1.385,0.174,2.0,148083,2.99,1.0,10.0,2.18,2025-12-08,3.012852579287133,1.3324728523429443,3,3.18,2.58
3.0,1.0,22.5,1.304,0.08,1.0,65632,3.06,3.0,7.0,3.45,2025-12-08,3.022545908717656,0.7347072793581482,3,3.051428571428571,2.99
0.0,5.0,20.4,0.851,0.092,0.0,113029,3.15,0.0,10.0,3.0,2025-12-08,2.9637103005195686,0.7045433100843892,1,2.9657142857142853,3.06
1.0,7.0,29.2,0.945,0.079,1.0,132636,3.46,0.0,5.0,2.19,2025-12-08,2.937517715389649,1.1429773732540558,2,3.0557142857142856,3.15
3.0,4.0,21.7,1.23,0.117,0.0,41379,2.83,0.0,6.38,3.72,2025-12-09,3.0648188372108853,0.6680985706052539,1,3.0142857142857147,3.46
1.0,1.0,38.0,1.709,0.172,2.0,45486,2.63,2.0,6.0,3.66,2025-12-09,3.026463940914762,1.3103286687672344,1,2.957142857142857,2.83
1.0,6.0,18.8,1.093,0.096,2.0,127279,3.05,2.0,7.0,2.52,2025-12-09,3.0962788541735726,0.9471079965617983,3,3.0242857142857145,2.63
3.0,0.0,32.0,1.167,0.154,1.0,98186,3.88,1.0,7.0,2.89,2025-12-09,3.012852579287133,1.273676040828735,2,3.1514285714285712,3.05
1.0,7.0,24.7,1.373,0.095,2.0,156897,4.11,3.0,4.0,1.84,2025-12-10,3.062259065444224,1.5446585756424027,1,3.301428571428571,3.88
0.0,5.0,37.7,1.155,0.121,0.0,125164,3.56,1.0,8.0,2.64,2025-12-10,3.1120282297979407,1.898335967092275,3,3.36,4.11
4.0,4.0,18.8,1.095,0.075,2.0,39162,3.34,1.0,10.0,3.87,2025-12-10,3.034301951522985,1.4061879074727937,1,3.3428571428571425,3.56
3.0,7.0,35.7,0.855,0.06,1.0,60118,2.68,3.0,12.0,4.04,2025-12-10,3.1466564880282992,1.4606532624962545,1,3.321428571428572,3.34
2.0,5.0,29.1,1.669,0.17,2.0,97884,2.55,0.0,7.0,2.84,2025-12-11,3.10689643256313,1.4115711560046882,2,3.31,2.68
1.0,2.0,19.0,1.418,0.193,0.0,92419,2.7,1.0,6.0,3.36,2025-12-11,3.012490712924881,1.5229094171829285,2,3.26,2.55
0.0,2.0,37.4,1.366,0.094,2.0,41790,2.94,2.0,4.0,4.1,2025-12-11,3.07952790794112,0.5833778363274158,1,3.125714285714285,2.7
1.0,6.0,19.1,1.301,0.146,2.0,51941,3.2,3.0,10.0,3.93,2025-12-12,3.087997768086914,0.5882979753706005,3,2.9957142857142856,2.94
5.0,6.0,19.6,1.037,0.189,1.0,110152,3.9,3.0,11.0,2.95,2025-12-13,3.022545908717656,0.7676008708427768,1,3.0442857142857145,3.2
2.0,6.0,19.9,1.512,0.096,2.0,71751,2.64,2.0,8.0,3.54,2025-12-13,3.1120282297979407,0.6094182929656757,1,2.944285714285715,3.9
0.0,6.0,36.8,0.848,0.181,1.0,145157,3.38,1.0,8.0,2.16,2025-12-14,3.012852579287133,1.6376524683757332,3,3.044285714285714,2.64
2.0,5.0,30.6,1.524,0.114,1.0,147740,3.36,3.0,8.0,2.26,2025-12-14,3.014675390930565,0.656411608722262,1,3.16,3.38
2.0,0.0,22.1,1.324,0.067,1.0,60336,2.55,3.0,6.87,3.71,2025-12-14,3.020723950915925,1.025940578171622,2,3.138571428571429,3.36
1.0,0.0,23.3,1.323,0.056,0.0,81734,3.44,3.0,7.82,3.44,2025-12-14,3.037531183193787,1.2067219980291548,3,3.21,2.55
1.0,2.0,20.9,1.176,0.154,2.0,149693,3.75,2.0,9.0,2.11,2025-12-14,2.99752,1.2836352423398938,3,3.2885714285714287,3.44
0.0,2.0,17.1,1.65,0.155,2.0,159456,3.32,0.0,10.0,2.03,2025-12-15,3.021062726997556,1.1710414364124242,2,3.205714285714285,3.75
0.0,2.0,22.4,1.133,0.071,1.0,69013,3.54,0.0,9.0,3.45,2025-12-18,3.011032233730564,0.7667676768284595,3,3.3342857142857136,3.32
0.0,5.0,23.5,1.7,0.087,0.0,55060,2.71,2.0,9.0,4.01,2025-12-18,3.034301951522985,0.9514888310627915,3,3.2385714285714284,3.54
3.0,3.0,34.2,1.228,0.155,2.0,59111,3.58,2.0,5.0,3.69,2025-12-19,3.013266410547321,1.3682202209956857,2,3.27,2.71
1.0,3.0,34.2,1.089,0.112,1.0,144555,3.51,3.0,10.0,2.13,2025-12-19,3.023203278153176,1.4441296108486417,3,3.407142857142857,3.58
3.0,5.0,21.0,1.587,0.167,2.0,62586,3.26,0.0,9.0,3.57,2025-12-19,3.021062726997556,1.2980822437879078,1,3.381428571428572,3.51
3.0,3.0,30.6,1.13,0.174,2.0,97219,4.03,0.0,3.0,2.56,2025-12-19,3.026463940914762,0.8754044348002346,3,3.421428571428572,3.26
4.0,5.0,22.3,1.029,0.068,1.0,103447,2.65,2.0,8.0,2.96,2025-12-19,3.021062726997556,1.961705833457272,1,3.325714285714286,4.03
3.0,3.0,17.2,1.126,0.116,2.0,64232,3.86,2.0,9.0,3.58,2025-12-21,2.9604674090272924,0.9200945264719809,2,3.3714285714285714,2.65
3.0,0.0,25.7,0.925,0.175,0.0,103121,3.99,3.0,10.0,2.85,2025-12-22,3.07952790794112,0.7045069827816726,3,3.5542857142857147,3.86
0.0,0.0,35.9,1.199,0.087,1.0,91712,3.19,0.0,3.0,2.86,2025-12-22,3.034301951522985,1.5599469629958218,3,3.498571428571428,3.99
1.0,7.0,26.3,1.024,0.092,2.0,127341,3.88,1.0,5.0,2.55,2025-12-22,3.0582575898647795,1.92595585696116,2,3.551428571428571,3.19
0.0,3.0,25.6,1.524,0.133,2.0,52616,3.39,1.0,10.0,3.4,2025-12-23,3.041944162037055,0.5859739289162751,2,3.57,3.88
0.0,4.0,19.9,1.523,0.169,2.0,81403,2.83,0.0,4.0,3.09,2025-12-23,2.99752,1.1090677176800052,2,3.398571428571429,3.39
5.0,5.0,22.6,1.187,0.063,0.0,97914,3.4,2.0,6.71,3.09,2025-12-24,3.020723950915925,1.3836384758042426,2,3.505714285714286,2.83
2.0,2.0,34.4,1.036,0.195,2.0,79936,3.44,3.0,4.0,3.5,2025-12-24,3.07952790794112,1.390761505245919,1,3.4457142857142857,3.4
4.0,7.0,34.3,1.399,0.105,2.0,88330,2.83,2.0,8.0,3.33,2025-12-25,2.8482505569999232,1.4228261692364799,1,3.28,3.44
4.0,5.0,16.0,1.39,0.2,1.0,89541,2.92,3.0,12.0,3.16,2025-12-25,3.087997768086914,1.8354724423271422,2,3.2414285714285715,2.83
5.0,7.0,32.2,1.48,0.067,1.0,146476,3.98,0.0,4.0,2.14,2025-12-26,2.9604674090272924,1.8769342608575525,3,3.2557142857142862,2.92
0.0,2.0,25.6,1.601,0.176,1.0,131474,3.47,0.0,2.0,2.4,2025-12-27,2.937517715389649,1.398536145516506,2,3.2671428571428573,3.98
5.0,7.0,38.5,1.396,0.099,1.0,135661,3.99,1.0,3.0,2.13,2025-12-28,3.07952790794112,0.5686764711526242,3,3.432857142857143,3.47
1.0,1.0,32.8,1.258,0.062,0.0,83013,2.95,1.0,5.0,3.57,2025-12-28,2.971753113841859,1.637538868884358,3,3.3685714285714288,3.99
2.0,7.0,30.9,1.095,0.097,1.0,137886,3.2,0.0,6.0,2.4,2025-12-28,2.8482505569999232,1.4009787420039292,2,3.334285714285714,2.95
2.0,4.0,32.0,1.147,0.176,0.0,82290,3.41,0.0,6.0,3.26,2025-12-29,3.0280315598013106,1.9633808447763599,2,3.4171428571428573,3.2
1.0,1.0,27.8,1.549,0.125,1.0,69834,2.73,3.0,11.0,3.64,2025-12-29,3.10689643256313,1.6863221915607864,2,3.39,3.41
4.0,1.0,28.7,1.232,0.082,0.0,105469,3.67,2.0,4.0,2.94,2025-12-29,2.9604674090272924,1.043313397031387,1,3.3457142857142856,2.73
2.0,0.0,35.7,1.012,0.157,1.0,85802,3.32,3.0,5.0,2.91,2025-12-29,3.034301951522985,0.6248778809461941,2,3.3242857142857143,3.67
3.0,1.0,21.6,1.298,0.088,2.0,41033,3.52,0.0,8.0,3.94,2025-12-30,3.023203278153176,1.763063502733913,1,3.257142857142857,3.32
4.0,6.0,34.7,1.652,0.169,0.0,102259,2.9,1.0,4.0,2.86,2025-12-30,3.013266410547321,1.8470537880170264,2,3.25,3.52
5.0,4.0,23.5,1.648,0.129,2.0,60777,3.11,0.0,6.0,3.38,2025-12-30,3.034301951522985,1.3321902303075044,2,3.237142857142857,2.9
0.0,1.0,29.8,1.341,0.063,1.0,90347,3.13,1.0,7.0,3.11,2025-12-30,3.041944162037055,1.6036173345381879,1,3.197142857142857,3.11
4.0,0.0,33.9,1.572,0.168,1.0,103518,3.55,2.0,7.0,3.09,2025-12-31,3.0025806634131804,0.959413628532614,1,3.314285714285714,3.13
3.0,4.0,28.4,1.287,0.135,1.0,36342,3.63,0.0,6.0,4.17,2025-12-31,3.013266410547321,1.2129833094194837,1,3.3085714285714287,3.55
2.0,1.0,30.0,1.425,0.079,1.0,70404,2.89,1.0,9.0,3.53,2025-12-31,3.022545908717656,1.4281983514131988,3,3.2471428571428573,3.63
4.0,0.0,28.7,1.721,0.18,1.0,157045,3.91,1.0,11.0,1.96,2025-12-31,3.10689643256313,1.3743181239328017,3,3.302857142857143,2.89
